,id,review,class,user,date_review,rating
876,3229,Love it. Keeps me occupied while i have d time to wait,UE,XwhghwBqdW,2020-03-01,4
877,3033,"The fact that you can search within folders is extremely useful, and makes accessing files on the go far more convenient I also think the latest style refresh is a big positive in the right direction I use dropbox on all of my devices I would like to see sorting within the app improved (eg by date), but its good otherwise",FR,drqMlNeOpJ,2020-02-23,4
878,3031,"You should put the folders first And then the files!
I would put a folder as favorite, thus putting all the files inside this as favorite too",FR,GrotSomNiK,2020-02-26,4
879,2476,?	Love it,RT,TVAGOLKqef,2020-02-21,4
880,1214,It is alright.,RT,MUltsdErYd,2020-03-10,4
881,1446,Works very well. My friends loved it,RT,GimWVZUFRD,2020-03-01,4
882,3235,"I love this app. Its so easy to learn how to use it and its very easy to understand. The only thing I dont like is that if you choose the option to show what the temp feels like, you cant see what the temp actually is. I would love to be able to see both at the same time.",UE,LtnrdmlzJG,2020-03-13,4
883,2189,Watsappyvvvrnr	Two good,RT,QLnktHGIwi,2020-02-26,4
884,1432,Very surprised that is so much useful.,RT,JCglIpaRBA,2020-03-10,4
885,3186,A very fun and easy way to keep up with your heart rate...also quite accurate!!!,UE,VpSWTBvfPg,2020-03-02,4
886,1181,Very helpful!!,RT,DRItGUxCfF,2020-03-11,4
887,1459,I love keek,RT,AHaFmaGovi,2020-03-11,4
888,2318,Great Ap !	Love this Ap it works great and I get all kinds of wonderful ideas from amazing People,RT,DPiYhALeWf,2020-03-10,4
889,2325,"Really fun	A few small glitches when loading some pins but other than that no problems HTC 4G android    Update Im using a Samsung galaxy S4 now and pinterest is still great  I wish I could make more adjustments from my phone , but I still have to use the regular laptop to change pin cover photos and to  rearrange boards",RT,jJZNIdTeaJ,2020-03-11,4
890,1379,Addicting!,RT,aFgdRKIGLP,2020-02-22,4
891,1042,I like the new features that make the product more Stanza-like. I still would like to be able to go directly from the library list to the current place in any given book without having to pass by the TOC page.,RT,jsWTLeIiQn,2020-02-22,4
892,3079,Some places that had menus on the old version are missing them on the new one Other than that the app is extremely helpful and easy to use  Much improved navigation,FR,lLWyefmgLf,2020-03-02,4
893,1041,Reader works great though editing on some books is off enough to be  distracting.  Like the user interface and quick loading. Still struggling to figure out how to download (or find) other books as selection is rather limited.,RT,lmAavvPKpl,2020-02-20,4
894,1040,Great App to have around... No more need to carry a Dictionary or Thesaurus.,RT,pPlblVQPWV,2020-03-20,4
895,3107,Love its multifunctionality. Able to do multiple business and year prior expenses etc!,UE,RfVCtYVDWt,2020-02-22,4
896,1032,I think its a fun and AWSOME game for kids under 12 years old!!!!!,RT,kItXtPTlRD,2020-02-24,4
897,3108,"This ap is great, really puts your collection at your fingertips! I really like how easy it is to manage your wine collection, buying, drinking or storage notes. Love it!",UE,VGFIFDkRVr,2020-02-23,4
898,3110,This is a great little app especially for those with hectic schedules it keeps you in like for visual people like me.,UE,OiUJAyjZIV,2020-03-07,4
899,2383,"Love pinterest	Love it, only downside is the quality of the pictures are a lot lower on the app than the website when used on computers",RT,jYrGEDdJMk,2020-02-20,4
900,1020,This application has been a lifesaver! It actually remotely sinks with both my IPhone and IPad . I love it!,RT,RAGWqgVgPI,2020-03-04,4
901,1100,"This app is awesome and makes recording everything so easy, the only thing I can request is to make it compatible with iPads!",RT,BMAZanrFGz,2020-03-07,4
902,1099,This is cool app Ive used before.. but no search function.. ^^;; I need it much..,RT,vIAcphWEHY,2020-02-29,4
903,2315,I love this app!	I use pinterest as my virtual closet XoxO,RT,bMCTjdocua,2020-03-04,4
904,3093,Funny	Funny and exciting app. You can can have new way of expressing yourself and you can make fun with others photos..,UE,tuaGPovHFb,2020-02-29,4
905,1052,This app is a good time. Fun at parties.,RT,cBUmFfbDEg,2020-03-19,4
906,3092,I  like using this application for my embroidery business.	Enjoy using this application for my business.,UE,vtUpCxyoHT,2020-03-14,4
907,3082,"Cant get enough	Brilliant app Switched to a Samsung Galaxy Note 2 after an iPhone and noticed the option to switch off timestamps is unavailable on Samsung devices If this could be included in the next update, 5 star rating sorted",FR,APtBZITYRK,2020-03-08,4
908,2376,Love to Pin it!	I love pintrest Super fun ideas and the app works great most if the time Sometimes it spools but not very often,RT,hfzrUGcXTK,2020-02-29,4
909,2420,I love this app anything u want to see or learn is right here Love the people who post,RT,tjRXdutDsE,2020-02-25,4
910,1469,It just needs to play the next song after one ends and it will definetely get the 5 stars,RT,OwXNQJasMw,2020-03-08,4
911,2305,Love it	Keep up the good work,RT,UTWSsuLjTf,2020-02-22,4
912,2308,V good	V good,RT,BzlVvSHPdd,2020-02-26,4
913,3086,Does exactly what it says on the tin	Effecient enough to check and respond to my emails,UE,GwMpkKFwGx,2020-03-10,4
914,2421,"Love the info, pics, and people	Love it",RT,MsEWIJTpRq,2020-03-17,4
915,3087,Best of whats available	Ive purchased a few of these word emulator apps and Office Suite is the best. Its very easy to edit with the toolbars. I would give it a five but there are some word spacing issues and Ive lost edits occasionally when saving to Dropbox,UE,BzHsuboZuK,2020-03-15,4
916,2382,Love pinterest App is okay,RT,EPNdPVtsUN,2020-02-21,4
917,3088,Finally an Office Suite which works great	I have gone through so many office suite and tried to find the suite which best support most common Microsoft Office suite applications. Finally this suite fills that suite to 80%. If the Font package was part of the suite then I would have given 95% and 5 star.,UE,SboXxwFKNe,2020-03-04,4
918,1057,A very fun and easy way to keep up with your heart rate...also quite accurate!!!,RT,ysGUPMfjpV,2020-02-25,4
919,2310,Just great!	Full of interesting and funny things!!,RT,eFfZHkeytG,2020-03-02,4
920,3089,"Pretty good!	Ive edited many photos using this application already. Something to probably address is the photo not always saving what youre looking at in the preview. The beautify tool is a good example of this, as it may look fine in preview, but when you save it, you dont exactly get the same quality. Sometimes it turns out a little pixalated, but overall a remarkable app! I use this in conjunction with other apps.
",UE,CZyvjQRIpD,2020-02-27,4
921,3090,"Aside from the occasional glitch, pretty good	Awesome graphics, nice sound, just dont expect AC3 or 4 scale naval warfare. The battles are not what Id call real time, more a cross between real and turn based. Randomly sailing about is also quite pointless due to being able to fast travel almost anywhere. The main missions and races are fun however as they are much less repetitive than battling. There have been a few bugs but the developer seems to be squashing them quite often.",UE,uRHnGGodkR,2020-03-16,4
922,3091,"Great app	Found my Canon MX880 printer.   Worth the money as none of the other free applications worked to my liking.
",UE,wIpudbyXXz,2020-03-15,4
923,2267,good	excellent for photo GREAT,RT,FGKAoSvOEg,2020-03-04,4
924,3057,awesome	bt plz increase the size videos that we send,FR,ptyDSmqXwr,2020-02-25,4
925,3122,"I think this app works better than using my desktop to use forums. Fast, eat to read, searches well. Wish it had Miniusa and Bike forums... Great for Tacoma World.",UE,cRcnFUXUYX,2020-02-27,4
926,2427,I love this app just wish it was available for every site i visited	Would recommend,RT,aeQUaNHRuQ,2020-03-19,4
927,1118,"The adjustments in Snapseed are very good and its simple to learn and use. However, Im not a fan.  The tools are very specific purpose and I find myself constantly moving back and forth from one limited purpose tool to another. If you like a good sample of adjustments presented at one time, in one place and on screen at all times, Snapseed may not be what youre looking for.",RT,GhIthFxYbX,2020-03-12,4
928,3169,This application has been a lifesaver! It actually remotely sinks with both my IPhone and IPad . I love it!,UE,oMmcQbLqnZ,2020-03-10,4
929,1116,"I have used this on countless occasions now. It has come in handy, and when I do use it the other party is as wowd as I was the first time. I gave 4 stars because the speech is a bit quirky (may be iPhone speech recognitions problems) and because it is a translator it breaks a sentence down funny. But, if you type or talk like a caveman it gets the point across every time. Overall very pleased with this for just a buck!",RT,ZURWOFehMV,2020-03-17,4
930,2398,Love it	I love everything about the pinterest app The only thing its missing is being able to change the cover photos on the boards,RT,CXJtwGdhvp,2020-03-19,4
931,1400,I like it.,RT,QuQDgkPMDt,2020-03-06,4
932,1105,Its as accurate as any weather forecaster who gets paid good money for often being 100% wrong. So far this app has been close enough to allow me to dress appropriately so who cares about too much scientific input. I just dont want to be carrying an umbrella when the sun is shining.,RT,vJaiIevxNY,2020-03-17,4
933,3060,One thing needed	You should be able to have sub-boards  For example You would have the board Food Then on the board food you could have a sub board for dessert Or healthy Our brunch,FR,NMVywKPdYi,2020-02-28,4
934,3183,This app is a good time. Fun at parties.,UE,NFXvfhIOwE,2020-02-26,4
935,1403,Particularly like the reminder!,RT,qpkwUWjQTe,2020-02-25,4
936,2232,Great	Luv this app,RT,WKcqGBNtYh,2020-02-27,4
937,1456,Thanks for making an app to manage my account. Better than the mobile site.,RT,KqhAshztrq,2020-02-25,4
938,1457,This app was easy to use. Im so glad I found it!,RT,tEJeMEmSwi,2020-03-17,4
939,2294,"If you cant beat them, join them	Great place to find interesting images and to lose a few hours a day",RT,ZYZkheOJWV,2020-02-29,4
940,1180,Itranslater 1.0 is a good app but sometimes it doset work out as you plan it to that is why I only rate it 4 stars rather than 5,RT,LOnjFgMHCq,2020-02-26,4
941,1178,"Ok people...this app works and if you are too stupid to figure out how to make something so simple work, you shouldnt own a smart phone, especially the iPhone. The only thing keeping this from 5 stars is the addition of all the contacts. Looking forward to future updates. ????????",RT,PjTdnquHEK,2020-03-16,4
942,3062,"Ive been addicted forever,	The only thing I would change is that over time, I want it more organized so I make another board I wish there was a move pin button to place it to another board current technique is having to repin, then delete it from the old board",FR,AMiKshOpsq,2020-03-06,4
943,1398,"I have used this app locally, as well as while traveling.  Sometimes its off, but for the most part, it works great.",RT,IATBjNELya,2020-03-16,4
944,3063,Great!	Only complaint is being able to change the picture that represents your boards And just a user friendlier way to change settings and customizeadd pictures to your boards,FR,NIuIsUBFpF,2020-02-22,4
945,3066,Wonderful but	Could be better if all tools built-in and not depending upon the network connection,FR,FTpdmwbagA,2020-02-25,4
946,1094,Ive been using Marine Traffic for years online and on my iPhone. Downloaded the iPad app and its as simple (good thing) as always and the content is great. I only give it 4 stars because it needs Retina support which would make it excellent.,RT,iaRijYFsRc,2020-03-08,4
947,3125,Awesome!!!,UE,NKbZLCdMMy,2020-03-15,4
948,3068,Love the service but annotations on PDFs have disappeared from Dropbox since iOS 7 update Need these back please,FR,ScJftlXZtX,2020-03-06,4
949,1091,"Works great! Maps are good, better than my Garmin. Default is the lowest cache amount so make sure you turn up the cache amount so you dont find yourself without any maps when you lose service. Make sure you scout your area with the maps you want before hunting so it will cache your map area for when you lose service you still can use your cached maps. Best 5 bucks spent for those who want a good hunting GPS.",RT,aQBjVyzPNI,2020-03-05,4
950,1086,Very nice radar app. Easy to use,RT,gHRewYvlrx,2020-03-19,4
